customer_id,name,phone,registration_date,city,quartier,loyalty_score
CUST10943,Evelyne mboa,(+237) 640173413,2021-12-12,YAOUNDE,Mvog-Mbi,62.2
CUST11843,RABI NKOLO,639801436,2021-11-08,Douala ,Bepanda,21.1
CUST10691,Rabi MENDO,673123515,2023-08-07,YAOUNDE,Santa Barbara,21.0
CUST10105,Estelle FEZE,663100814,2022-06-20,DOUALA,PK12,46.8
CUST11458,Hamidou NKOUAM,237-622243983,2023-05-17,Douala,Ndogpassi,237.9
CUST11323,MONGO Denise,647546086,2022-10-27,DOUALA,Bonanjo,48.9
CUST10513,FOMEKONG Sandrine,237-664009265,2021-10-24,bafoussam,Baham-Route,52.9
CUST10759,OUMAROU Honoré,00237 6 68450095 36 43 22,2023-01-05,Douala ,Deido,60.7
CUST10268,Aminata diboti,237-669476001,2023-03-08,yaounde,Etoudi,33.7
CUST10310,Abdou MAHAMADOU,(+237) 631130263,2023-01-26,Douala ,Bonamoussadi,
CUST10865,MARIAMA BOUKAR,237-611646234,2024-06-25,Douala,PK12,37.8
CUST10336,MARCEL NJOH,699889098,2023-04-01,DOUALA,Ndokotti,11.3
CUST10635,ELA Aurelie,+237666390708,2021-08-13,DOUALA,New-Bell,22.2
CUST10995,Ornella ESSOH,00237 6 64807553 42 99 44,2024-06-13,Bafoussam ,Tougang,12.4
CUST11549,Abdou NTONGO,237-691480362,2022-10-31,douala,New-Bell,33.5
CUST11143,Joëlle KOLLO,+237619183277,2021-07-23,douala ,Mboppi,28.8
CUST11161,ALINE BALDE,237-658112135,2023-10-30,DOUALA,Yassa,203.2
CUST17368,Patricia KONE,+237681216573,2024-03-19,DOUALA,Bonanjo,
CUST10588,Marlène NKUISSI,+237699600766,2023-07-08,DOUALA,Ndog-Bong,53.0
CUST12058,Armel kone,00237 6 76980546 88 28 24,2021-03-06,Douala ,Bonabéri,69.3
CUST10525,Florent NDOUMBE,664502486,2024-07-09,DOUALA,Bepanda,71.2
CUST11477,Florent EBOUELE,00237 6 16904975 91 51 12,2024-12-03,douala ,Akwa,67.6
CUST11897,TCHOUPO Ornella,(+237) 612205915,2021-03-24,Douala ,Yassa,30.5
CUST10042,Fatoumata essama,656164955,2024-09-12,Bafoussam ,Centre Ville,73.0
CUST11877,FRANCK BELINGA,+237683659258,2022-06-12,douala ,Village,67.7
CUST10346,Sophie belinga,6 19 73 65 72,2021-07-15,Bafoussam,Tougang,46.5
CUST12063,Marie TCHOUPO,237-645135070,2023-07-02,Douala ,Mboppi,32.6
CUST11377,DOUMBIA Prosper,00237 6 41934639 51 39 45,2024-03-11,Bafoussam ,Fomekoua,29.1
CUST10081,NJIEMOUN Ghislain,632969840,2021-08-20,DOUALA,Deido,
CUST11434,MINLO Aminata,+237623311507,2023-08-26,Douala ,PK8,
CUST10677,Aminata ibrahim,+237634391257,2021-11-04,yaounde,Santa Barbara,86.9
CUST10988,Jean ISSA,00237 6 88561612 11 62 23,2023-01-29,Douala ,Mboppi,16.6
CUST11220,Marlène tamba,691390501,2024-05-06,YAOUNDE,Mokolo,16.3
CUST11365,Patrick WAMBA,00237 6 47215199 16 14 34,2022-11-16,Douala ,Bonapriso,26.2
CUST11917,DJOKAM Ibrahim,+237619083764,2024-06-19,Douala ,Beedi,14.4
CUST11791,Céline NKUISSI,(+237) 660562485,2022-05-16,Yaounde,Obili,
CUST11423,Ornella KEITA,+237688566318,2023-07-26,Yaounde,Biyem-Assi,63.6
CUST10478,Marlène IBRAHIM,(+237) 615134794,2022-05-19,Yaounde,Biyem-Assi,32.7
CUST10662,Boubacar ONANA,672732043,2023-03-02,douala,Kotto,72.1
CUST11173,Ibrahim cisse,237-691804602,2021-04-01,douala ,Ndokotti,39.1
CUST11456,DIBOTI Boris,+237673655158,2022-02-17,YAOUNDE,Mokolo,14.5
CUST10973,Marlène DIBOTI,+237622257687,2023-05-04,Douala,Bonamoussadi,34.6
CUST11785,Régine BARKA,00237 6 15066382 74 38 53,2023-07-11,Douala,Bonamoussadi,80.5
CUST10351,MARCEL BIYA,237-623419256,2021-12-10,Yaoundé,Messa,57.0
CUST11609,Sandrine tamba,+237653589647,2023-06-23,Douala,Logbessou,12.6
CUST10100,Chancelle mbassi,(+237) 686125617,2021-05-10,Douala,Kotto,39.9
CUST10888,Prosper belinga,621432787,2024-07-18,yaounde,Biyem-Assi,34.4
CUST11572,Bertille MBARGA,650455821,2024-07-24,Yaoundé ,Nkol-Eton,15.4
CUST11147,Laure balde,00237 6 40532691 49 50 38,2022-03-29,douala,Bonabéri,42.9
CUST17281,HASSAN CARINE,+237623903144,2024-07-14,Douala ,Ngodi-Bakoko,15.5
CUST10872,Marlène OYONO,237-634744872,2023-08-04,DOUALA,PK12,37.0
CUST10281,Joëlle NDONGO,(+237) 638688676,2024-03-12,Douala ,Ndog-Bong,
CUST17302,BELLO WILFRIED,628740864,2022-08-26,YAOUNDE,Santa Barbara,
CUST11169,MODIBO ATEBA,+237634166826,2024-06-18,douala,Cité des Palmiers,21.4
CUST11844,Régine HASSAN,00237 6 70549373 89 82 58,2021-12-25,Douala,Ndokotti,12.3
CUST11930,NGAMOURI Gisèle,644044361,2023-04-02,Yaoundé,Omnisport,20.1
CUST11822,NADÈGE MBOCK,636802975,2023-01-13,bafoussam,Tougang,61.4
CUST11712,TSIMI Saidou,615253567,2023-12-09,Douala ,Akwa,55.7
CUST11524,Paul kamga,237-622315507,2023-10-31,Douala,Ndogpassi,29.7
CUST10694,KOLLO Ghislain,00237 6 16990811 71 72 86,2023-06-22,DOUALA,Mboppi,14.6
CUST10880,EDITH OBAMA,619943140,2022-09-12,Yaoundé,Madagascar,33.2
CUST17347,Christian ESSAMA,613619375,2023-02-11,YAOUNDE,Biyem-Assi,209.1
CUST11164,Viviane FOUDA,+237629538047,2023-04-20,Douala ,New-Bell,72.2
CUST11033,THIERRY ASSOUMOU,(+237) 683715012,2023-02-27,Bafoussam ,Ngouache,10.2
CUST10548,Honoré TRAORE,6 94 95 18 83,2022-05-29,DOUALA,Mboppi,30.7
CUST10086,KOLLO Flore,660929647,2021-08-24,Yaounde,Santa Barbara,
CUST10878,Didier DOUMBIA,663782042,2024-07-06,Yaounde,Omnisport,74.4
CUST10383,Bernard NGAMOURI,+237647816686,2021-09-22,yaounde,Essos,61.7
CUST10107,AÏCHA NGONO,671586053,2022-01-17,douala ,Ndog-Bong,48.0
CUST10849,MAROUF Chancelle,6 40 53 22 73,2024-11-10,DOUALA,Bonabéri,60.0
CUST11000,Chancelle NJOH,631585546,2024-06-06,Yaoundé ,Essos,23.0
CUST11425,Baudouin ekani,+237653645651,2022-06-22,Yaoundé,Nkol-Eton,13.5
CUST17264,Christiane ATEBA,+237666851760,2024-10-26,YAOUNDE,Mimboman,56.7
CUST11406,Moussa mahamadou,00237 6 18163847 52 56 11,2024-09-08,Douala,Village,19.1
CUST10653,Hawa YAYA,+237646632757,2022-04-29,Bafoussam,Fomekoua,50.8
CUST17130,baleng Moussa,237-643491314,2023-11-28,Yaoundé,Briqueterie,71.2
CUST11386,Aurelie ESSAMA,680610004,2024-10-09,douala,Bonanjo,43.8
CUST11693,Aline NKODO,684399083,2023-06-04,DOUALA,Ndogpassi,51.3
CUST10277,EBOUELE Baudouin,632321899,2023-11-16,Yaounde,Mvog-Mbi,33.6
CUST11523,EKOTTO Hervé,237-614114726,2021-10-15,douala,Logbessou,55.1
CUST10766,AKONO Joëlle,237-674893936,2024-10-23,douala,New-Bell,63.7
CUST11574,EBOUELE Céline,628419343,2023-08-26,Douala,Nyalla,48.8
CUST10538,Aurelie NJIEMOUN,669345683,2024-11-14,Bafoussam,Lekie,60.0
CUST10830,BALENG Thierry,6 43 74 28 30,2023-01-20,DOUALA,Ndogpassi,45.0
CUST11385,Marlène djokam,666500369,2024-05-21,Yaounde,Bastos,42.5
CUST11213,OUMAROU Aline,612944682,2023-11-02,douala,Nyalla,41.3
CUST11335,NTONGO Marie,658140388,2021-07-07,yaounde,Briqueterie,22.8
CUST10457,Ibrahim talla,639920292,2021-10-01,Yaoundé ,Biyem-Assi,134.2
CUST10614,Carine TCHAMBA,641473195,2022-12-10,Douala ,Ngodi-Bakoko,53.5
CUST11829,BALDE Khadija,659823245,2021-06-21,Yaounde,Etoudi,173.2
CUST17113,epee Ghislain,(+237) 621257528,2021-09-15,Yaounde,Etoudi,32.7
CUST10774,Paul BOUKAR,237-647437115,2022-10-25,Douala ,Makepe,33.7
CUST10454,Constant MBASSI,656930359,2022-11-29,douala,Deido,38.0
CUST10367,Colette NGAMOURI,692097999,2021-09-16,yaounde,Bastos,39.8
CUST11889,Suzanne MAROUF,+237695758649,2021-07-07,bafoussam,Kamkop,49.3
CUST10937,Viviane DJOKAM,689160218,2021-09-05,DOUALA,Ndokotti,33.3
CUST10222,Eric NGUEFACK,6 14 21 61 75,2021-04-15,douala,Deido,30.8
CUST11727,MBOCK Jules,(+237) 617028380,2023-03-27,Douala,Yassa,12.7
CUST10725,ALEXIS TCHIEMEGNI,00237 6 13446499 76 67 90,2022-02-13,yaounde,Messa,11.1
CUST17129,Carine ONANA,+237671315464,2021-09-09,yaounde,Biyem-Assi,84.1
CUST10543,Rémi ndjock,237-698429450,2021-05-04,douala ,Beedi,21.0
CUST17314,Raoul KOLLO,645594597,2021-10-06,yaounde,Etoudi,25.8
CUST10354,SOPHIE MENDO,6 38 60 90 87,2023-02-11,douala ,New-Bell,21.0
CUST10983,Estelle ESSOH,6 79 65 41 47,2022-07-21,Douala,Ndokotti,11.2
CUST12061,DIALLO Raoul,237-685386435,2022-09-06,yaounde,Essos,36.6
CUST10114,Joël YAYA,645264581,2022-06-30,Yaoundé,Ngoa-Ekele,
CUST10486,FATIMA TAMBA,00237 6 78642041 73 23 78,2024-05-09,douala,Ngodi-Bakoko,18.3
CUST11401,JOËL TAMBA,+237679987997,2023-07-08,Yaoundé,Nkol-Eton,227.2
CUST11290,Oumar LOBE,+237639711402,2022-08-10,douala ,Makepe,51.8
CUST10616,Christian MBARGA,655076693,2021-05-28,BAFOUSSAM,Bamougoum,38.1
CUST11282,Aline TEGUIA,624541967,2023-08-20,douala,Village,16.5
CUST10258,Christelle DIALLO,237-635529407,2022-03-12,Yaounde,Mendong,141.2
CUST11494,FLORENT MBOCK,625419645,2022-11-22,douala ,Beedi,7.0
CUST10079,KAMGA Nadège,+237691756179,2021-11-28,DOUALA,Ndog-Bong,75.0
CUST10286,Yvette SANGARE,610289289,2022-01-20,Yaoundé ,Tsinga,27.9
CUST11352,Régine djoumessi,626901217,2023-05-14,Douala ,Bonapriso,67.4
CUST11967,Suzanne NJOH,643999198,2023-04-15,DOUALA,Akwa,62.9
CUST11884,THIERRY BIYA,237-650419829,2021-05-03,douala,PK8,181.9
CUST10598,PIERRE NKOUAM,00237 6 69849511 76 86 50,2023-01-16,Douala ,Deido,23.3
CUST10045,IBRAHIM AKONO,237-615831819,2021-08-13,bafoussam,Ngouache,
CUST10008,Chancelle COULIBALY,683197857,2024-07-06,Douala ,Bonanjo,22.5
CUST17232,ESSOH Estelle,6 79 65 41 47,2022-07-21,Douala,Ndokotti,11.2
CUST10191,Céline NGOUFO,+237645575298,2023-11-13,Douala,Mboppi,54.9
CUST17153,céline NJIEMOUN,237-636619372,2021-04-28,bafoussam,Tougang,27.5
CUST10731,Marcel OUMAROU,620200074,2021-12-15,douala,Bonanjo,76.6
CUST10298,MARCEL FOFANA,639219319,2021-10-15,douala,Kotto,34.8
CUST11053,Estelle SIDIBE,625766039,2023-09-03,douala ,Beedi,18.6
CUST10052,ACHILLE NGUEFACK,+237649349722,2021-08-21,DOUALA,Akwa,52.9
CUST10334,Patricia BIKELE,644999379,2023-07-02,douala,Nyalla,19.9
CUST10426,Gustave ngono,00237 6 38195995 20 21 17,2023-07-19,DOUALA,Mboppi,36.0
CUST11731,Rabi NKOUAM,+237618846539,2024-09-02,DOUALA,Village,8.1
CUST10368,AÏCHA ABENA,697775215,2022-02-11,BAFOUSSAM,Djeleng,7.0
CUST11179,ALINE ABOUNA,237-629208935,2023-03-21,Bafoussam,Mossap,15.7
CUST11370,Patricia AMOUGOU,00237 6 33420607 18 70 10,2023-09-18,yaounde,Etoudi,56.5
CUST11716,Colette NKOUAM,237-680339290,2024-06-19,Douala,Bonanjo,9.6
CUST17207,ntongo Marie,658140388,2021-07-07,yaounde,Briqueterie,22.8
CUST11685,Aurelie FEUDJIO,+237696525668,2023-05-19,YAOUNDE,Mokolo,17.7
CUST11273,Achille SOW,00237 6 82017516 93 50 28,2024-05-09,Douala ,Bonanjo,24.4
CUST11102,FOTSO Franck,(+237) 615858241,2021-05-25,Douala ,Bonapriso,18.9
CUST10006,Yvette NKOLO,+237628728463,2022-12-14,Bafoussam ,Tamdja,27.4
CUST11673,Estelle TCHIEMEGNI,(+237) 617539294,2023-04-15,Yaoundé,Mvog-Mbi,70.6
CUST10722,Laure BILONG,+237651746937,2023-10-05,Yaoundé,Jouvence,25.3
CUST11570,TCHIEMEGNI Sandrine,611031743,2022-09-26,Yaoundé ,Emana,47.8
CUST17173,Yvette ETOUNDI,+237623770458,2021-04-01,YAOUNDE,Mimboman,7.4
CUST11099,Romain YAYA,00237 6 61401477 92 83 31,2024-06-14,Yaoundé ,Obili,77.7
CUST10338,Denise NGWA,642035886,2021-04-21,Yaoundé ,Etoudi,
CUST11231,Mireille MBASSI,+237698473848,2022-09-17,DOUALA,Logbessou,13.2
CUST10448,Raoul CAMARA,661343880,2022-09-21,bafoussam,Centre Ville,36.7
CUST11126,Boris TCHOUPO,+237620043277,2024-06-16,DOUALA,New-Bell,23.7
CUST11472,Rodrigue MENDO,237-626405605,2024-05-13,YAOUNDE,Messa,178.0
CUST11662,KONE Saidou,6 94 18 36 95,2021-08-17,douala,Bonamoussadi,18.5
CUST17152,NDIKUM Sylvain,672394301,2024-06-03,douala,Makepe,39.7
CUST10077,Sandrine ISSA,+237696977837,2024-10-19,Douala,Kotto,27.4
CUST11742,CÉLINE ATEBA,620939011,2021-05-18,douala ,Yassa,44.3
CUST11936,Edith ABOUNA,+237698195059,2023-04-29,Yaoundé ,Tsinga,17.8
CUST17102,Sophie MENDO,6 58 59 20 48,2022-04-15,BAFOUSSAM,Mossap,57.8
CUST10254,ALI Abdou,+237655540424,2023-07-22,douala,Ngodi-Bakoko,44.6
CUST10110,WILFRIED BELLO,+237628740864,2022-08-26,YAOUNDE,Santa Barbara,
CUST10866,MBASSI Eric,687049595,2024-09-22,Douala,Nkolmesseng,49.0
CUST11705,Thierry ndoumbe,6 70 46 81 88,2024-12-18,YAOUNDE,Jouvence,67.3
CUST10700,NGAMOURI Thierry,00237 6 15403355 49 51 64,2024-01-14,YAOUNDE,Mokolo,57.0
CUST10010,ISABELLE NKOLO,00237 6 89254563 53 81 56,2021-12-21,Douala ,Beedi,23.0
CUST10892,FOTSO Constant,665857931,2023-03-24,Bafoussam,Baham-Route,26.6
CUST17274,OYONO Aurelie,237-679519112,2022-01-24,DOUALA,Bepanda,43.6
CUST11569,Moussa IBRAHIM,617352710,2023-08-03,bafoussam,Lekie,2.1
CUST12077,Aïcha FOFANA,621783073,2023-01-21,Douala,Nyalla,29.9
CUST11753,GARBA Fatima,00237 6 21370793 40 23 41,2022-08-05,Douala,Yassa,22.2
CUST10409,MIREILLE COULIBALY,+237611297845,2023-05-12,Douala ,Makepe,36.4
CUST10049,Aline NGONO,660806024,2024-08-09,Yaoundé ,Tsinga,27.8
CUST11679,SANGARE Gisèle,670654852,2024-05-27,YAOUNDE,Etoudi,49.0
CUST10646,Régine ateba,666240084,2022-01-19,Yaoundé,Santa Barbara,32.1
CUST10085,Christian FOFANA,672043515,2024-01-12,Douala,Kotto,85.4
CUST11139,Yvette tamba,(+237) 675491202,2021-07-12,Yaoundé,Santa Barbara,18.1
CUST10534,Suzanne SANGARE,237-697873101,2022-01-13,DOUALA,Kotto,46.2
CUST11442,Laure NTONGO,(+237) 640667888,2022-06-06,douala ,Mboppi,49.1
CUST11029,Florent DJOKAM,669329732,2022-05-16,Douala,Ndokotti,72.7
CUST10666,Christian ESSAMA,+237613619375,2023-02-11,YAOUNDE,Biyem-Assi,209.1
CUST12009,Colette takam,(+237) 669580374,2022-07-06,douala,Ndokotti,22.2
CUST11566,Guy ETOA,639597483,2022-09-03,Yaoundé ,Ngoa-Ekele,40.2
CUST10876,ALEXIS TOURE,+237625312516,2021-09-12,yaounde,Bastos,41.5
CUST17305,BELLO Suzanne,6 48 65 86 17,2021-06-03,YAOUNDE,Santa Barbara,20.2
CUST10503,Honoré TCHOUPO,(+237) 693638503,2022-02-04,Yaoundé,Emana,136.0
CUST10524,Ornella nkuissi,+237650392808,2024-03-03,Bafoussam,Centre Ville,82.3
CUST11896,EKANI Boris,681947921,2021-07-31,Douala,Bepanda,40.6
CUST17223,Kevin kollo,237-665833185,2023-05-30,DOUALA,Bonapriso,32.3
CUST17218,Christelle BARKA,6 67 59 44 92,2023-05-02,douala ,Kotto,20.1
CUST17134,nkolo Ibrahim,6 17 86 99 10,2022-11-26,douala,Mboppi,52.6
CUST10241,SIDIBE Sandrine,237-623009833,2022-12-25,douala ,Bonabéri,58.8
CUST17361,EPEE Carine,00237 6 66254240 97 55 59,2021-04-14,yaounde,Nkomo,39.3
CUST10020,Hervé djokam,237-685329037,2022-10-10,Yaounde,Mendong,27.5
CUST10118,ALI Christian,+237663606628,2021-08-09,Yaoundé ,Nkomo,69.7
CUST11052,Larissa GARBA,671934487,2023-04-17,Douala ,Bali,25.4
CUST10378,Fatoumata COULIBALY,625492573,2021-09-01,bafoussam,Mossap,15.2
CUST10981,Boris ABOUNA,(+237) 633513701,2024-03-23,Bafoussam ,Lekie,
CUST11909,Romain TSIMI,686593187,2024-04-15,YAOUNDE,Mokolo,39.2
CUST11239,Pierre nkodo,237-669166287,2023-02-17,Douala ,Makepe,197.1
CUST11258,Flore sow,+237674672520,2022-10-31,Bafoussam ,Ndiengdam,20.6
CUST11964,Nadine TEGUIA,663448727,2023-08-08,YAOUNDE,Ngoa-Ekele,36.8
CUST10583,RAOUL BARRY,643446826,2023-06-25,Yaounde,Essos,22.0
CUST10672,Franck ISSA,+237621267237,2023-08-19,DOUALA,Ndokotti,34.8
CUST11181,Carine IBRAHIM,(+237) 671894493,2023-06-18,douala,Logbessou,43.5
CUST11986,Rémi mendo,6 76 77 64 59,2021-07-24,Douala,Village,4.8
CUST10947,Moussa belinga,00237 6 29090631 14 95 80,2024-05-03,yaounde,Mendong,59.2
CUST11734,Sophie KOLLO,684888554,2024-10-05,Douala ,PK12,26.7
CUST11059,Luc NKUISSI,+237646698468,2021-03-05,Yaounde,Mvog-Mbi,27.0
CUST10520,SAIDOU NDONGO,6 60 88 80 17,2022-03-03,Douala,Bonapriso,43.8
CUST10466,Lydie barry,+237657130035,2023-08-03,Yaoundé,Essos,43.2
CUST10021,Céline assoumou,636687537,2022-10-14,douala,Beedi,44.1
CUST10401,Régine BELLO,627558317,2023-08-30,Douala ,Bonamoussadi,31.7
CUST11049,Christelle dawa,237-622510327,2024-07-04,Douala,Nkolmesseng,60.0
CUST10550,Raoul TALLA,237-654988206,2024-12-28,douala ,Bonapriso,50.7
CUST12042,CHRISTELLE TEGUIA,237-659790013,2022-10-31,Yaoundé ,Essos,61.9
CUST11316,Sylvain ibrahim,237-630739712,2024-03-03,douala,Makepe,32.2
CUST11805,SANGARE Baudouin,+237670254091,2023-09-19,douala ,Kotto,32.1
CUST11101,BIKELE Sandrine,665133300,2023-09-29,Douala,Makepe,54.9
CUST11846,BOUKAR Aline,613579612,2024-10-12,douala,Ndokotti,60.6
CUST11080,Therese KAMGA,650071487,2023-12-24,BAFOUSSAM,Bamougoum,7.3
CUST10931,MAROUF Honoré,237-647945817,2023-04-27,YAOUNDE,Madagascar,90.7
CUST11342,NDIKUM Christelle,237-622304198,2023-09-12,Yaounde,Mimboman,53.1
CUST11015,Luc DJOKAM,+237664247457,2023-02-26,yaounde,Emana,20.9
CUST11747,Didier NDOUMBE,+237651638598,2021-05-04,Bafoussam,Ngouache,61.8
CUST10547,SANGARE Eric,699100953,2021-11-26,YAOUNDE,Elig-Edzoa,130.7
CUST11568,Florent MONGO,6 90 44 00 34,2021-03-30,yaounde,Biyem-Assi,
CUST10061,FEZE Ghislain,+237640587988,2023-02-12,Douala,PK8,30.3
CUST17251,Norbert KAMGA,613637575,2022-09-17,douala,PK8,38.6
CUST12030,Josephine OBAMA,237-626942307,2022-03-07,Douala ,Cité des Palmiers,35.8
CUST10828,NGOUFO Ibrahim,237-646361787,2023-12-16,douala ,Ndokotti,27.1
CUST11227,KEVIN ABENA,00237 6 95445405 77 73 61,2021-04-27,BAFOUSSAM,Bamougoum,38.6
CUST10135,NDIKUM Pauline,689978790,2022-04-15,Yaounde,Nlongkak,15.1
CUST11002,Abdou NDOUMBE,+237665250068,2021-07-08,Bafoussam,Tougang,68.8
CUST10023,Gaston barry,237-683140807,2022-03-14,DOUALA,Bali,44.3
CUST11034,EPEE Gaston,237-627584297,2024-02-08,Yaounde,Elig-Edzoa,18.4
CUST11182,EMMANUEL OBAMA,(+237) 695618110,2022-09-25,YAOUNDE,Emana,32.9
CUST10018,Rémi marouf,237-690801586,2023-11-07,douala ,Bonamoussadi,32.9
CUST10913,Aminata mbassi,237-645520201,2024-03-23,Bafoussam,Ngouache,61.6
CUST11389,Nadège kouyate,6 73 92 06 51,2024-09-07,Douala ,Bepanda,27.4
CUST10842,DIALLO Boubacar,237-689133014,2021-05-29,bafoussam,Ngouache,51.2
CUST11020,Ornella NKUISSI,+237672005415,2024-03-18,douala ,New-Bell,56.5
CUST10508,Viviane DOUMBIA,237-678064830,2021-08-14,Yaoundé ,Mokolo,25.7
CUST10424,Nadine IBRAHIM,615354599,2024-10-24,Yaoundé ,Messa,21.9
CUST10209,Joël ela,(+237) 655377076,2022-04-06,douala ,Yassa,34.3
CUST11541,Hervé etoa,+237692924837,2022-05-19,Yaounde,Messa,16.8
CUST17131,hamidou OYONO,00237 6 58024342 37 49 76,2024-05-17,DOUALA,Ndog-Bong,49.4
CUST11797,Rodrigue BARRY,237-668743530,2021-07-23,douala,Beedi,9.5
CUST12070,HONORÉ ABENA,6 36 86 74 82,2021-09-04,Bafoussam,Centre Ville,9.4
CUST11215,Aminata DOUMBIA,663124147,2021-11-15,bafoussam,Ngouache,74.0
CUST12037,Marlène TEGUIA,237-686134287,2024-05-15,DOUALA,New-Bell,42.5
CUST10384,Gustave MONGO,237-691178885,2022-03-12,Douala,Nkolmesseng,67.5
CUST11698,STANISLAS EPEE,635265073,2023-05-29,yaounde,Etoudi,
CUST17356,Romain FOFANA,654585178,2024-09-21,YAOUNDE,Essos,28.5
CUST17216,TAKAM Hervé,00237 6 23044889 68 56 48,2022-02-27,bafoussam,Famla,76.3
CUST11520,Bertille mvondo,619339597,2021-04-12,douala ,Ndogpassi,
CUST11606,VIVIANE TAMBA,+237625458308,2021-08-19,douala ,Bonamoussadi,30.0
CUST10817,TOURE Oumar,+237688055069,2021-05-23,Douala ,Cité des Palmiers,37.8
CUST10489,Bertille BIKELE,687388337,2024-07-07,Douala,Makepe,64.1
CUST10373,Alain CISSE,00237 6 50181935 33 12 90,2024-01-22,Yaoundé ,Madagascar,16.3
CUST10327,Mireille BALENG,00237 6 21003626 98 62 37,2021-11-27,douala ,Bali,25.8
CUST10245,ATEBA Christiane,+237666851760,2024-10-26,Yaoundé ,Mimboman,56.7
CUST12065,Alain BELINGA,669897763,2023-12-05,Yaoundé ,Bastos,15.1
CUST17290,aminata DIBOTI,699501846,2022-10-22,douala,Yassa,15.1
CUST11690,Denise ESSAMA,661604364,2023-01-09,Yaoundé,Bastos,34.7
CUST10123,ALI Astride,676238574,2023-08-25,Douala ,Logbessou,46.6
CUST11183,Kevin TEGUIA,+237644088261,2021-06-29,yaounde,Messa,52.2
CUST11635,Fatima AKONO,6 36 02 53 14,2022-04-15,Douala,Deido,36.6
CUST11518,NGAMOURI Stanislas,+237698227303,2024-03-19,Bafoussam,Centre Ville,53.7
CUST10963,ASTRIDE MBASSI,+237676276072,2023-11-23,douala,Ndokotti,9.7
CUST11464,Patrick bilong,+237627463800,2023-11-02,Yaoundé,Efoulan,46.8
CUST11781,LARISSA KONE,+237623574883,2022-02-28,Yaoundé ,Messa,76.5
CUST11738,Pauline TCHAMBA,698122539,2022-01-20,DOUALA,Nyalla,44.0
CUST11623,BARKA Bertille,663118906,2022-05-10,Yaoundé ,Mimboman,217.9
CUST12023,Fatoumata ELA,678865239,2023-09-22,Bafoussam,Bamendzi,52.5
CUST10064,Ornella kouam,641244663,2024-12-03,douala ,Makepe,43.1
CUST11579,CARINE TCHIEMEGNI,+237611037490,2021-06-27,YAOUNDE,Obili,42.8
CUST11512,Patricia KENFACK,6 55 61 04 93,2023-06-30,Douala ,PK8,
CUST17121,JOËL TAMBA,00237 6 79987997 84 73 18,2023-07-08,yaounde,Nkol-Eton,227.2
CUST17330,BILONG ISABELLE,+237627778019,2023-03-10,douala,Nyalla,81.9
CUST10699,Pierre ela,237-697477029,2021-11-24,bafoussam,Djeleng,
CUST10430,Isabelle KOUYATE,+237657469942,2024-05-17,douala,Bali,36.2
CUST11081,Sophie ATEBA,688777447,2022-11-19,Douala,Bonanjo,27.3
CUST11931,GASTON ESSAMA,+237612179995,2024-06-30,Douala,Kotto,20.3
CUST17309,marouf Christelle,+237658678896,2023-12-24,douala,Bonapriso,
CUST11890,Baudouin kouam,00237 6 93592219 81 29 59,2021-04-21,Bafoussam ,Fomekoua,47.9
CUST10915,Baudouin ndzana,+237620896797,2022-05-13,douala,Bepanda,12.7
CUST11750,Evelyne TSIMI,+237662607710,2021-07-30,douala ,Logbessou,66.4
CUST11899,Rabi wamba,679172559,2022-09-29,douala ,Bonapriso,47.3
CUST11980,Baudouin EKOTTO,663690013,2023-04-14,Yaoundé,Mvog-Mbi,19.6
CUST11871,CÉLINE EKANI,+237610704803,2024-10-04,Douala ,Ndogpassi,45.3
CUST11413,Chancelle NKODO,+237619863756,2022-08-11,DOUALA,Bonanjo,55.5
CUST11958,Fatima BARKA,615879578,2021-08-09,Bafoussam,Baham-Route,67.2
CUST10044,Colette ASSOUMOU,645503389,2022-03-29,Douala ,Bonapriso,53.6
CUST10483,Luc nkodo,652101056,2021-03-30,douala,Akwa,24.8
CUST11245,NDZANA Romain,6 49 60 90 54,2024-01-06,bafoussam,Bamendzi,64.8
CUST11363,Norbert MAHAMADOU,+237689991301,2024-08-13,douala,Bonanjo,209.8
CUST11651,EPEE Hamidou,694281857,2024-03-11,Yaoundé ,Nkol-Eton,54.5
CUST10961,Aurelie EBOUELE,(+237) 677172238,2024-11-28,Yaoundé,Briqueterie,124.3
CUST17311,régine NDOUMBE,669023966,2021-06-01,douala,Makepe,
CUST10974,Hervé MENGUE,00237 6 40725714 78 34 71,2024-09-14,Douala ,Ndokotti,36.4
CUST17235,TALLA EMMANUEL,+237645650176,2022-10-15,Yaoundé,Jouvence,78.9
CUST11212,Florent lobe,+237649625201,2024-07-19,DOUALA,Logbessou,20.6
CUST17282,IBRAHIM Rabi,620993268,2022-05-25,douala,Logbessou,68.6
CUST11060,Sandrine FEUDJIO,+237665766169,2023-01-16,bafoussam,Bamougoum,65.6
CUST11919,Bertille OBAMA,6 83 02 54 44,2022-07-09,Douala ,Makepe,9.1
CUST10802,Gaston nkodo,675575808,2024-02-02,douala ,Bonanjo,50.2
CUST11812,Solange njoh,00237 6 59370777 41 76 92,2022-10-10,DOUALA,Village,48.3
CUST10671,KAMGA Norbert,613637575,2022-09-17,douala,PK8,38.6
CUST11221,NDOUMBE Gustave,237-676669607,2022-01-08,DOUALA,Beedi,16.9
CUST10225,ALI Margot,237-679008866,2021-05-26,Douala,Cité des Palmiers,74.9
